 AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r,filename
0.3,0.34,0.34,0.4,0.94,0.75,0.72,0.81,0.95,0.88,0.57,0.47,0.84,0.38,0.89,0.26,0.71,S125_005_00000012_HPY.csv
0.89,0.94,0.12,0.95,0.12,0.18,0.2,0.08,0.34,0.12,0.66,0.76,0.51,0.34,0.53,0.54,0.3,S055_001_00000012_SUR.csv
0.47,0.31,0.68,0.18,0.6,0.93,0.61,0.32,0.35,0.36,0.6,0.79,0.55,0.5,0.38,0.55,0.65,S112_005_00000017_ANG.csv
0.28,0.19,0.9,0.37,0.34,0.37,0.5,0.27,0.26,0.56,0.71,0.76,0.74,0.51,0.19,0.6,0.49,S050_004_00000020_ANG.csv
0.27,0.22,0.76,0.44,0.44,0.74,0.57,0.26,0.27,0.43,0.59,0.72,0.78,0.53,0.26,0.56,0.66,S032_003_00000017_ANG.csv
0.22,0.05,0.23,0.16,0.82,0.98,0.43,0.8,0.94,0.86,0.46,0.19,0.69,0.28,0.88,0.5,0.36,S086_002_00000015_HPY.csv
0.86,0.95,0.26,0.78,0.11,0.73,0.4,0.2,0.49,0.43,0.79,0.59,0.41,0.33,0.65,0.79,0.51,S081_001_00000018_SUR.csv
0.2,0.27,0.65,0.11,0.93,0.91,0.66,0.81,0.95,0.92,0.38,0.26,0.87,0.35,0.89,0.75,0.79,S106_006_00000011_HPY.csv
0.58,0.29,0.51,0.46,0.52,0.68,0.65,0.66,0.67,0.68,0.79,0.28,0.85,0.24,0.82,0.51,0.45,S102_003_00000014_FER.csv
0.22,0.16,0.27,0.22,0.84,0.77,0.53,0.62,0.96,0.83,0.43,0.23,0.87,0.39,0.89,0.5,0.4,S074_005_00000042_HPY.csv
0.91,0.96,0.49,0.62,0.17,0.55,0.24,0.27,0.61,0.24,0.74,0.75,0.56,0.46,0.68,0.72,0.73,S110_001_00000013_SUR.csv
0.65,0.26,0.57,0.53,0.4,0.37,0.19,0.42,0.56,0.43,0.68,0.29,0.97,0.53,0.67,0.44,0.65,S011_003_00000013_FER.csv
0.48,0.42,0.89,0.72,0.77,0.84,0.77,0.74,0.66,0.75,0.97,0.83,0.89,0.54,0.48,0.52,0.29,S504_001_00000022_ANG.csv
0.4,0.41,0.21,0.16,0.92,0.61,0.55,0.9,0.97,0.93,0.5,0.41,0.8,0.36,0.9,0.53,0.52,S070_003_00000016_HPY.csv
0.74,0.92,0.49,0.68,0.29,0.15,0.21,0.27,0.6,0.3,0.71,0.74,0.62,0.54,0.64,0.86,0.34,S010_002_00000013_SUR.csv
0.93,0.94,0.33,0.81,0.14,0.24,0.15,0.16,0.47,0.1,0.71,0.49,0.7,0.3,0.74,0.52,0.32,S060_003_00000017_SUR.csv
0.75,0.78,0.28,0.91,0.11,0.23,0.16,0.07,0.28,0.18,0.59,0.72,0.58,0.48,0.42,0.5,0.24,S131_001_00000015_SUR.csv
0.45,0.21,0.23,0.16,0.88,0.8,0.48,0.76,0.95,0.78,0.5,0.43,0.71,0.33,0.88,0.32,0.59,S055_005_00000043_HPY.csv
0.55,0.51,0.58,0.42,0.16,0.18,0.59,0.32,0.23,0.27,0.64,0.85,0.72,0.62,0.2,0.54,0.64,S133_003_00000047_ANG.csv
0.8,0.92,0.61,0.95,0.2,0.32,0.37,0.28,0.38,0.35,0.67,0.28,0.58,0.21,0.94,0.74,0.49,S067_002_00000013_SUR.csv
0.39,0.42,0.34,0.17,0.73,0.57,0.61,0.71,0.93,0.75,0.43,0.26,0.68,0.37,0.65,0.49,0.82,S129_012_00000010_HPY.csv
0.82,0.88,0.31,0.81,0.18,0.26,0.23,0.35,0.45,0.47,0.49,0.46,0.55,0.4,0.64,0.81,0.45,S126_004_00000010_SUR.csv
0.45,0.22,0.21,0.18,0.73,0.76,0.28,0.82,0.96,0.83,0.29,0.19,0.66,0.39,0.94,0.56,0.56,S089_002_00000020_HPY.csv
0.58,0.83,0.31,0.96,0.08,0.13,0.38,0.2,0.28,0.43,0.77,0.74,0.8,0.4,0.42,0.64,0.25,S133_009_00000006_SUR.csv
0.94,0.93,0.59,0.98,0.33,0.7,0.43,0.13,0.41,0.25,0.74,0.46,0.9,0.3,0.71,0.63,0.17,S059_001_00000016_SUR.csv
0.52,0.32,0.92,0.46,0.29,0.4,0.46,0.18,0.3,0.42,0.85,0.79,0.76,0.5,0.2,0.26,0.73,S071_002_00000018_SAD.csv
0.39,0.24,0.77,0.6,0.72,0.89,0.64,0.7,0.63,0.62,0.73,0.47,0.86,0.44,0.83,0.47,0.67,S032_004_00000012_FER.csv
0.27,0.17,0.28,0.32,0.85,0.78,0.62,0.88,0.95,0.86,0.42,0.26,0.59,0.34,0.92,0.58,0.6,S075_006_00000024_HPY.csv
0.43,0.34,0.92,0.58,0.63,0.96,0.48,0.27,0.35,0.53,0.56,0.87,0.7,0.73,0.35,0.57,0.67,S010_004_00000017_ANG.csv
0.83,0.78,0.24,0.9,0.15,0.7,0.45,0.31,0.43,0.24,0.68,0.71,0.35,0.37,0.66,0.71,0.17,S035_001_00000014_SUR.csv
0.4,0.23,0.91,0.56,0.37,0.3,0.28,0.17,0.26,0.52,0.65,0.66,0.73,0.53,0.12,0.63,0.24,S999_001_00000016_ANG.csv
0.39,0.33,0.34,0.24,0.63,0.45,0.34,0.57,0.93,0.82,0.43,0.22,0.84,0.48,0.84,0.41,0.63,S067_005_00000020_HPY.csv
0.43,0.2,0.83,0.46,0.21,0.74,0.49,0.1,0.15,0.24,0.54,0.74,0.83,0.65,0.16,0.43,0.67,S011_004_00000019_ANG.csv
0.65,0.44,0.95,0.28,0.44,0.71,0.43,0.5,0.58,0.42,0.8,0.61,0.76,0.48,0.47,0.55,0.65,S106_002_00000015_SAD.csv
0.58,0.22,0.26,0.31,0.73,0.59,0.36,0.88,0.94,0.87,0.47,0.38,0.82,0.34,0.94,0.64,0.55,S060_002_00000025_HPY.csv
0.36,0.17,0.87,0.34,0.28,0.94,0.61,0.16,0.14,0.32,0.66,0.74,0.68,0.51,0.22,0.39,0.51,S127_010_00000018_ANG.csv
0.35,0.14,0.68,0.28,0.25,0.83,0.55,0.32,0.19,0.19,0.63,0.77,0.57,0.43,0.18,0.45,0.44,S082_005_00000017_ANG.csv
0.9,0.92,0.64,0.52,0.14,0.47,0.28,0.27,0.47,0.32,0.81,0.45,0.79,0.22,0.79,0.63,0.64,S088_001_00000016_SUR.csv
0.72,0.33,0.6,0.26,0.84,0.92,0.7,0.67,0.88,0.77,0.63,0.36,0.57,0.32,0.88,0.46,0.59,S095_007_00000020_HPY.csv
0.26,0.13,0.22,0.11,0.84,0.73,0.42,0.77,0.96,0.8,0.36,0.24,0.73,0.31,0.94,0.6,0.68,S052_004_00000031_HPY.csv
0.79,0.63,0.34,0.56,0.17,0.29,0.21,0.21,0.37,0.21,0.91,0.73,0.76,0.35,0.24,0.18,0.55,S113_003_00000013_SAD.csv
0.22,0.22,0.56,0.35,0.78,0.6,0.6,0.64,0.89,0.66,0.51,0.14,0.75,0.22,0.85,0.51,0.53,S050_006_00000023_HPY.csv
0.87,0.96,0.46,0.93,0.2,0.41,0.2,0.19,0.4,0.15,0.65,0.36,0.62,0.33,0.69,0.3,0.27,S136_001_00000019_SUR.csv
0.68,0.57,0.53,0.4,0.2,0.62,0.26,0.3,0.38,0.39,0.63,0.78,0.66,0.34,0.62,0.64,0.47,S077_001_00000026_SUR.csv
0.84,0.5,0.56,0.81,0.43,0.44,0.22,0.35,0.46,0.55,0.75,0.27,0.98,0.45,0.76,0.28,0.5,S124_003_00000009_FER.csv
0.39,0.43,0.24,0.21,0.91,0.55,0.55,0.89,0.97,0.94,0.48,0.4,0.79,0.35,0.9,0.55,0.49,S070_003_00000017_HPY.csv
0.35,0.38,0.33,0.17,0.72,0.62,0.62,0.63,0.93,0.76,0.43,0.26,0.68,0.4,0.65,0.48,0.81,S129_012_00000009_HPY.csv
0.3,0.25,0.36,0.19,0.88,0.8,0.58,0.86,0.88,0.9,0.62,0.35,0.88,0.57,0.82,0.67,0.81,S014_005_00000016_HPY.csv
0.3,0.18,0.16,0.13,0.83,0.47,0.42,0.67,0.94,0.88,0.38,0.25,0.69,0.49,0.67,0.34,0.47,S062_004_00000022_HPY.csv
0.88,0.5,0.84,0.62,0.36,0.73,0.31,0.26,0.5,0.66,0.78,0.31,0.97,0.27,0.66,0.36,0.36,S502_004_00000052_FER.csv
0.82,0.9,0.39,0.92,0.2,0.44,0.26,0.23,0.41,0.19,0.6,0.41,0.72,0.2,0.95,0.71,0.22,S074_002_00000016_SUR.csv
0.27,0.13,0.12,0.14,0.55,0.59,0.36,0.35,0.88,0.67,0.5,0.26,0.7,0.32,0.69,0.31,0.33,S091_003_00000020_HPY.csv
0.8,0.75,0.34,0.86,0.14,0.56,0.17,0.09,0.35,0.09,0.61,0.39,0.66,0.19,0.8,0.81,0.32,S064_001_00000011_SUR.csv
0.39,0.27,0.74,0.34,0.45,0.87,0.67,0.34,0.36,0.44,0.68,0.71,0.8,0.47,0.43,0.69,0.77,S045_005_00000029_ANG.csv
0.58,0.4,0.85,0.58,0.22,0.49,0.28,0.14,0.25,0.46,0.7,0.86,0.83,0.6,0.25,0.4,0.73,S022_005_00000030_ANG.csv
0.9,0.52,0.87,0.61,0.36,0.63,0.29,0.3,0.52,0.67,0.75,0.31,0.95,0.27,0.68,0.38,0.36,S502_004_00000051_FER.csv
0.43,0.15,0.49,0.39,0.46,0.54,0.62,0.34,0.19,0.23,0.74,0.7,0.86,0.51,0.2,0.35,0.5,S506_001_00000040_ANG.csv
0.8,0.91,0.44,0.74,0.17,0.56,0.27,0.08,0.27,0.25,0.66,0.45,0.68,0.18,0.74,0.63,0.48,S066_002_00000022_SUR.csv
0.77,0.62,0.33,0.53,0.18,0.32,0.22,0.19,0.35,0.24,0.9,0.74,0.78,0.34,0.23,0.16,0.54,S113_003_00000014_SAD.csv
0.78,0.76,0.25,0.99,0.11,0.64,0.19,0.21,0.34,0.16,0.63,0.46,0.48,0.25,0.4,0.5,0.1,S086_001_00000018_SUR.csv
0.63,0.28,0.9,0.47,0.3,0.44,0.41,0.17,0.31,0.38,0.42,0.59,0.59,0.4,0.25,0.37,0.56,S055_004_00000028_ANG.csv
0.85,0.73,0.58,0.41,0.12,0.28,0.24,0.11,0.31,0.21,0.53,0.67,0.55,0.4,0.3,0.39,0.51,S138_007_00000011_SAD.csv
0.42,0.23,0.52,0.22,0.91,0.92,0.68,0.66,0.94,0.77,0.58,0.46,0.82,0.37,0.88,0.46,0.41,S127_004_00000014_HPY.csv
0.36,0.08,0.58,0.25,0.89,0.76,0.51,0.7,0.94,0.83,0.44,0.3,0.52,0.44,0.84,0.34,0.53,S087_005_00000010_HPY.csv
0.73,0.89,0.31,1,0.21,0.32,0.32,0.2,0.35,0.3,0.73,0.36,0.72,0.24,0.79,0.66,0.27,S065_003_00000021_SUR.csv
0.62,0.35,0.84,0.51,0.52,0.73,0.71,0.51,0.33,0.52,0.91,0.85,0.85,0.6,0.4,0.28,0.73,S014_003_00000029_ANG.csv
0.76,0.66,0.51,0.9,0.49,0.41,0.34,0.32,0.57,0.57,0.78,0.45,0.91,0.49,0.58,0.35,0.16,S501_004_00000055_FER.csv
0.38,0.32,0.34,0.22,0.63,0.42,0.34,0.58,0.93,0.81,0.44,0.2,0.82,0.44,0.84,0.36,0.61,S067_005_00000021_HPY.csv
0.91,0.85,0.85,0.81,0.21,0.58,0.25,0.34,0.38,0.48,0.76,0.78,0.67,0.37,0.68,0.5,0.33,S135_001_00000038_SUR.csv
0.94,0.97,0.36,0.7,0.14,0.35,0.17,0.21,0.45,0.18,0.71,0.64,0.52,0.32,0.54,0.65,0.7,S097_001_00000019_SUR.csv
0.33,0.25,0.4,0.16,0.87,0.81,0.6,0.85,0.88,0.89,0.58,0.29,0.87,0.56,0.86,0.61,0.82,S014_005_00000015_HPY.csv
0.63,0.28,0.87,0.39,0.3,0.41,0.4,0.16,0.31,0.4,0.4,0.61,0.57,0.39,0.25,0.33,0.54,S055_004_00000027_ANG.csv
0.84,0.62,0.46,0.88,0.44,0.06,0.32,0.24,0.63,0.49,0.74,0.29,0.98,0.45,0.57,0.33,0.41,S506_004_00000036_FER.csv
0.72,0.34,0.59,0.27,0.83,0.89,0.69,0.64,0.87,0.74,0.58,0.34,0.53,0.35,0.87,0.5,0.6,S095_007_00000019_HPY.csv
0.22,0.05,0.2,0.14,0.93,1,0.6,0.91,0.96,0.9,0.47,0.21,0.72,0.35,0.96,0.44,0.58,S085_002_00000014_HPY.csv
0.9,0.91,0.58,0.98,0.18,0.18,0.24,0.37,0.49,0.29,0.56,0.17,0.71,0.29,0.89,0.72,0.42,S087_001_00000011_SUR.csv
0.31,0.38,0.93,0.35,0.59,0.6,0.88,0.59,0.35,0.76,0.63,0.86,0.78,0.5,0.29,0.66,0.65,S026_003_00000015_ANG.csv
0.24,0.15,0.26,0.36,0.86,0.74,0.62,0.86,0.95,0.88,0.41,0.25,0.58,0.34,0.91,0.55,0.61,S075_006_00000023_HPY.csv
0.94,0.99,0.24,0.89,0.29,0.65,0.33,0.58,0.66,0.33,0.83,0.63,0.53,0.34,0.78,0.51,0.49,S056_003_00000008_SUR.csv
0.43,0.27,0.9,0.4,0.36,0.35,0.35,0.13,0.27,0.53,0.58,0.72,0.64,0.54,0.16,0.64,0.24,S999_001_00000018_ANG.csv
0.84,0.38,0.79,0.34,0.26,0.52,0.36,0.21,0.33,0.17,0.54,0.59,0.53,0.49,0.29,0.28,0.64,S095_010_00000013_SAD.csv
0.76,0.6,0.36,0.51,0.18,0.29,0.2,0.19,0.36,0.22,0.91,0.73,0.77,0.35,0.27,0.19,0.53,S113_003_00000015_SAD.csv
0.26,0.14,0.11,0.15,0.54,0.59,0.35,0.35,0.88,0.67,0.51,0.25,0.69,0.33,0.69,0.26,0.31,S091_003_00000019_HPY.csv
0.47,0.23,0.47,0.4,0.43,0.45,0.51,0.59,0.45,0.58,0.51,0.76,0.63,0.65,0.24,0.41,0.55,S117_006_00000010_ANG.csv
0.44,0.29,0.33,0.33,0.91,0.8,0.59,0.85,0.96,0.85,0.63,0.39,0.82,0.38,0.95,0.51,0.72,S124_007_00000022_HPY.csv
0.57,0.26,0.42,0.21,0.8,0.81,0.54,0.82,0.94,0.88,0.44,0.37,0.78,0.3,0.87,0.44,0.7,S096_004_00000011_HPY.csv
0.87,0.86,0.41,0.63,0.26,0.43,0.34,0.17,0.43,0.3,0.78,0.47,0.81,0.46,0.73,0.63,0.59,S111_001_00000013_SUR.csv
0.57,0.49,0.46,0.11,0.32,0.67,0.34,0.31,0.4,0.31,0.59,0.42,0.52,0.29,0.39,0.42,0.4,S046_001_00000023_SAD.csv
0.91,0.97,0.5,0.97,0.13,0.26,0.17,0.07,0.26,0.1,0.77,0.5,0.63,0.21,0.78,0.55,0.37,S052_001_00000013_SUR.csv
